Date,Issuer,Symbol,Lead/Joint-Lead Manager,Offer Price,Opening Price,1st Day Close,1st Day % Px Chng ,$ Chg Opening,$ Chg Close,Star Ratings,Performed
2012/6/28,TESARO ,TSRO,Citigroup/ Morgan Stanley/ Leerink Swann,$13.00 ,$14.00 ,$13.69 ,5.31%,$1.00 ,$0.69 ,1,
2012/6/27,"EQT Midstream Partners, LP ",EQM,Citigroup/ Barclays,$21.00 ,$23.00 ,$23.75 ,13.10%,$2.00 ,$2.75 ,2,
2012/6/28,Exa Corporation ,EXA,Stifel Nicolaus Weisel,$10.00 ,$10.00 ,$9.98 ,-0.20%,$0.00 ,($0.02),1,
2012/6/29,ServiceNow  ,NOW,Morgan Stanley/ Citigroup/ Deutsche Bank Securities,$18.00 ,$23.75 ,$24.60 ,36.67%,$5.75 ,$6.60 ,3,
2012/7/19,Durata Therapeutics ,DRTX,BofA Merrill Lynch/ Credit Suisse,$9.00 ,$10.00 ,$9.04 ,0.44%,$1.00 ,$0.04 ,1,
2012/7/19,Five Below ,FIVE,"Goldman, Sachs/ Barclays/ Jefferies",$17.00 ,$26.05 ,$26.50 ,55.88%,$9.05 ,$9.50 ,3,
2012/7/20,Infinity Cross Border Acquisition ,INXBU,EarlyBirdCapital,$8.00 ,$8.01 ,$8.01 ,0.12%,$0.01 ,$0.01 ,1,
2012/7/20,KAYAK Software ,KYAK,Morgan Stanley/ Deutsche Bank Securities,$26.00 ,$30.10 ,$33.18 ,27.62%,$4.10 ,$7.18 ,3,
2012/7/20,Palo Alto Networks ,PANW,"Morgan Stanley/ Goldman, Sachs/ Citigroup",$42.00 ,$55.15 ,$53.13 ,26.50%,$13.15 ,$11.13 ,3,
2012/7/24,Chuy's Holdings ,CHUY,Jefferies/ Baird,$13.00 ,$15.00 ,$15.06 ,15.85%,$2.00 ,$2.06 ,2,
2012/7/25,Natural Grocers by Vitamin Cottage  ,NGVC,SunTrust Robinson Humphrey/ Piper Jaffray,$15.00 ,$18.00 ,$17.86 ,19.07%,$3.00 ,$2.86 ,2,
2012/7/26,E2open ,EOPN,BofA Merrill Lynch,$15.00 ,$14.14 ,$13.60 ,-9.33%,($0.86),($1.40),2,Missed
2012/7/26,Hyperion Therapeutics ,HPTX,Leerink Swann/ Cowen,$10.00 ,$10.31 ,$10.11 ,1.10%,$0.31 ,$0.11 ,1,
2012/7/26,Northern Tier Energy ,NTI,"Goldman, Sachs/ Barclays/ BofA Merrill Lynch",$14.00 ,$13.66 ,$14.16 ,1.14%,($0.34),$0.16 ,1,
2012/7/27,AmREIT ,AMRE,Jefferies/ Baird,$14.00 ,$14.00 ,$14.02 ,0.14%,$0.00 ,$0.02 ,1,
2012/7/27,Del Friscos Restaurant Group ,DGRG,Deutsche Bank Securities/ Piper Jaffray/ Wells Fargo Securities,$13.00 ,$12.75 ,$13.00 ,0.00%,($0.25),$0.00 ,1,
2012/8/2,Eloqua Limited ,ELOQ,J.P. Morgan/ Deutsche Bank Securities,$11.50 ,$12.00 ,$12.89 ,12.09%,$0.50 ,$1.39 ,3,
2012/8/2,Hyde Park Acquisition Corp. II ,HPAC,Deutsche Bank Securities,$10.00 ,$10.00 ,$10.03 ,0.30%,$0.00 ,$0.03 ,1,
2012/8/8,Bloomin Brands ,BLMN,"BofA Merrill Lynch/ Morgan Stanley/ J.P. Morgan/ Deutsche Bank Securities/ Goldman, Sachs",$11.00 ,$11.60 ,$12.41 ,12.82%,$0.60 ,$1.41 ,1,
2012/8/8,Peregrine Semiconductor ,PSMI,Deutsche Bank Securities/ J.P. Morgan,$14.00 ,$15.00 ,$14.71 ,5.07%,$1.00 ,$0.71 ,1,
2012/8/10,Manchester United Ltd. ,MANU,Jefferies/ Credit Suisse/ J.P. Morgan/ BofA Merrill Lynch/ Deutsche Bank Securities,$14.00 ,$14.05 ,$14.00 ,0.00%,$0.05 ,$0.00 ,1,
2012/8/10,Performant Financial ,PFMT,"Morgan Stanley/ Goldman, Sachs/ Credit Suisse/ Wells Fargo Securities",$9.00 ,$9.25 ,$10.60 ,17.78%,$0.25 ,$1.60 ,1,
2012/8/16,Hi-Crush Partners LP ,HCLP,Barclays/ Morgan Stanley/ Credit Suisse/ UBS Investment Bank,$17.00 ,$17.00 ,$20.00 ,17.65%,$0.00 ,$3.00 ,1,
2012/9/20,Capital Bank Financial ,CBF,"Credit Suisse/ BofA Merrill Lynch/ Goldman, Sachs/ Barclays/ FBR",$18.00 ,$18.10 ,$18.19 ,1.06%,$0.10 ,$0.19 ,1,
2012/9/20,National Bank Holdings,NBHC,"Goldman, Sachs/ Keefe, Bruyette & Woods",$19.25 ,$20.25 ,$19.60 ,1.82%,$1.00 ,$0.35 ,1,
2012/9/20,Spirit Realty Capital ,SRC,Morgan Stanley,$15.00 ,$15.00 ,$15.00 ,0.00%,$0.00 ,$0.00 ,1,
2012/9/20,Susser Petroleum Partners LP ,SUSP,BofA Merrill Lynch/ Barclays/ Wells Fargo Securities/ UBS Investment Bank,$20.50 ,$23.40 ,$22.91 ,11.76%,$2.90 ,$2.41 ,2,
2012/9/20,Trulia ,TRLA,J.P. Morgan/ Deutsche Bank Securities,$17.00 ,$22.10 ,$24.00 ,41.18%,$5.10 ,$7.00 ,3,
2012/9/26,Santander M¨¦xico Financial Group ,BSMX,UBS Investment Bank/ Duetsche Bank/ BofA Merrill Lynch,$12.18 ,$12.60 ,$12.91 ,5.95%,$0.42 ,$0.73 ,2,
2012/9/28,Qualys ,QLYS,J.P. Morgan/ Credit Suisse,$12.00 ,$12.00 ,$14.16 ,18.00%,$0.00 ,$2.16 ,3,
2012/9/28,"Summit Midstream Partners, LP ",SMLP,"Barclays/ BofA Merrill Lynch/ Goldman, Sachs/ Morgan Stanley",$20.00 ,$21.00 ,$21.11 ,5.55%,$1.00 ,$1.11 ,2,
2012/10/3,JAVELIN Mortgage Investment ,JMI,Deutsche Bank Securities/ Citigroup/ Barclays/ Credit Suisse,$20.00 ,$19.75 ,$19.60 ,-2.00%,($0.25),($0.40),1,
2012/10/3,LifeLock ,LOCK,"Goldman, Sachs/ BofA Merrill Lynch/ Deutsche Bank Securities",$9.00 ,$8.38 ,$8.36 ,-7.11%,($0.62),($0.64),2,Missed
2012/10/3,Luxfer Holdings PLC  ,LXFR,Credit Suisse/ Jefferies,$10.00 ,$11.00 ,$11.06 ,10.60%,$1.00 ,$1.06 ,1,
2012/10/4,Berry Plastics Group  ,BERY,BofA Merrill Lynch/ Citigroup/ Barclays/ Deutsche Bank Securities,$16.00 ,$15.25 ,$15.20 ,-5.00%,($0.75),($0.80),1,
2012/10/4,Dave & Buster¡¯s Entertainment ,PLAY,BofA Merrill Lynch/ Citigroup/ Barclays/ Deutsche Bank Securities,$16.00 ,$15.25 ,$15.20 ,-5.00%,($0.75),($0.80),1,
2012/10/4,Regulus Therapeutics ,RGLS,Lazard Capital Markets/ Cowen and Company/ BMO Capital Markets,$4.00 ,$4.73 ,$4.20 ,5.00%,$0.73 ,$0.20 ,1,
2012/10/5,FleetMatics Group plc ,FLTX,BofA Merrill Lynch/ Barclays,$17.00 ,$22.95 ,$22.30 ,31.18%,$5.95 ,$5.30 ,3,
2012/10/10,Ambarella ,AMBA,Morgan Stanley/ Deutsche Bank Securities,$6.00 ,$6.71 ,$6.06 ,1.00%,$0.71 ,$0.06 ,1,
2012/10/10,Amira Nature Foods ,ANFI,UBS Investment Bank/ Deutsche Bank Securities,$10.00 ,$10.00 ,$9.58 ,-4.20%,$0.00 ,($0.42),1,
2012/10/11,Intercept Pharmaceuticals ,ICPT,BofA Merrill Lynch,$15.00 ,$19.40 ,$20.40 ,36.00%,$4.40 ,$5.40 ,1,
2012/10/11,KYTHERA Biopharmaceuticals ,KYTH,"J.P. Morgan/ Goldman, Sachs",$16.00 ,$18.49 ,$19.79 ,23.69%,$2.49 ,$3.79 ,1,
2012/10/11,Realogy Holdings  ,RLGY,"Goldman, Sachs/ J.P. Morgan/ Barclays/ Credit Suisse",$27.00 ,$32.85 ,$34.20 ,26.67%,$5.85 ,$7.20 ,2,
2012/10/11,Shutterstock ,SSTK,Morgan Stanley/ Deutsche Bank Securities/ Jefferies,$17.00 ,$22.50 ,$21.66 ,27.41%,$5.50 ,$4.66 ,3,
2012/10/12,Diamondback Energy ,FANG,Credit Suisse,$17.50 ,$17.82 ,$17.50 ,0.00%,$0.32 ,$0.00 ,2,Missed
2012/10/12,Linn Co LLC   ,LNCO,Barclays/ Citigroup/ RBC Capital Markets/ Wells Fargo Securities/ BofA Merrill Lynch/ Credit Suisse/ Raymond James / UBS Investment Bank,$36.50 ,$36.78 ,$38.26 ,4.82%,$0.28 ,$1.76 ,1,
2012/10/12,Workday ,WDAY,"Morgan Stanley/ Goldman, Sachs",$28.00 ,$48.05 ,$48.69 ,73.89%,$20.05 ,$20.69 ,3,
2012/10/19,Seadrill Partners ,SDLP,Citigroup/ Morgan Stanley/ Wells Fargo Securities,$22.00 ,$24.00 ,$24.37 ,10.77%,$2.00 ,$2.37 ,3,
2012/10/24,Collabrium Japan Acquisition (JACQU),JACQU,PrinceRidge,$10.00 ,$10.02 ,$10.03 ,0.30%,$0.02 ,$0.03 ,1,
2012/10/25,Lehigh Gas Partners LP ,LGP,Raymond James,$20.00 ,$21.41 ,$20.23 ,1.15%,$1.41 ,$0.23 ,2,
2012/10/25,Methes Energies International ,MEILU,Paulson Investment/ Barrett & Company,$5.00 ,$5.08 ,$4.86 ,-2.80%,$0.08 ,($0.14),1,
2012/10/25,Monroe Capital ,MRCC,Baird/ William Blair/ Janney Montgomery Scott,$15.00 ,$14.70 ,$15.25 ,1.67%,($0.30),$0.25 ,1,
2012/10/26,Aquasition  ,AQUUU,Lazard Capital Markets,$10.00 ,$9.95 ,$10.00 ,0.00%,($0.05),$0.00 ,1,
2012/10/26,MPLX LP ,MPLX,UBS Investment Bank/ BofA Merrill Lynch/ Morgan Stanley/ Citigroup/ J.P. Morgan,$22.00 ,$25.50 ,$27.20 ,23.64%,$3.50 ,$5.20 ,3,
2012/10/26,WhiteWave Foods (The) ,WWAV,J.P. Morgan/ Credit Suisse/ BofA Merrill Lynch,$17.00 ,$19.00 ,$16.75 ,-1.47%,$2.00 ,($0.25),4,Missed
2012/11/2,"Delek Logistics Partners, LP ",DKL,BofA Merrill Lynch/ Barclays,$21.00 ,$23.11 ,$22.35 ,6.43%,$2.11 ,$1.35 ,2,
2012/11/2,"Southcross Energy Partners, L.P ",SXE,Citigroup/ Wells Fargo Securities/ Barclays/ J.P. Morgan,$20.00 ,$22.00 ,$22.35 ,11.75%,$2.00 ,$2.35 ,2,
2012/11/2,Restoration Hardware Holdings  ,RH,"BofA Merrill Lynch/ Goldman, Sachs ",$24.00 ,$32.05 ,$33.30 ,38.75%,$8.05 ,$9.30 ,3,
2012/11/8,Atossa Genetics ,ATOS,Dawson James Securities,$5.00 ,$4.40 ,$4.80 ,-4.00%,($0.60),($0.20),1,
2012/11/8,OFS Capital ,OFS,Morgan Stanley/ UBS Investment Bank/ Barclays/ RBC Capital Markets,$15.00 ,$14.64 ,$14.35 ,-4.33%,($0.36),($0.65),1,
2012/11/8,Stellus Capital Investment ,SCM,"Raymond James/ Stifel, Nicolaus ",$15.00 ,$15.00 ,$15.08 ,0.53%,$0.00 ,$0.08 ,1,
2012/11/16,Ruckus Wireless  ,RKUS,"Goldman, Sachs/ Morgan Stanley",$15.00 ,$15.00 ,$12.25 ,-18.33%,$0.00 ,($2.75),3,Missed
2012/11/20,"Alon USA Partners, LP ",ALDW,"Goldman, Sachs/ Credit Suisse/ Citigroup",$16.00 ,$17.00 ,$18.40 ,15.00%,$1.00 ,$2.40 ,1,
2012/11/21,YY Inc. ,YY,Morgan Stanley/ Deutsche Bank Securities/ Citigroup,$10.50 ,$10.50 ,$11.31 ,7.71%,$0.00 ,$0.81 ,1,
2012/12/5,WhiteHorse Finance ,WHF,Deutsche Bank Securities/ J.P. Morgan/ Citigroup/ Barclays,$15.00 ,$14.00 ,$13.90 ,-7.33%,($1.00),($1.10),1,
2012/12/7,"Western Gas Equity Partners, LP ",WGP,Barclays/ Citigroup/ Deutsche Bank Securities/ Morgan Stanley,$22.00 ,$27.18 ,$28.00 ,27.27%,$5.18 ,$6.00 ,2,
2012/12/13,PBF Energy ,PBF,Citigroup/ Morgan Stanley/ Credit Suisse/ Deutsche Bank Securities,$26.00 ,$28.00 ,$26.25 ,0.96%,$2.00 ,$0.25 ,2,
2012/12/13,SolarCity ,SCTY,"Goldman, Sachs/ Credit Suisse/ BofA Merrill Lynch",$8.00 ,$9.25 ,$11.79 ,47.38%,$1.25 ,$3.79 ,1,
2012/12/14,Chart Acquisition ,CACGU,Deutsche Bank Securities / Cowen and Company,$10.00 ,$10.01 ,$10.00 ,0.00%,$0.01 ,$0.00 ,1,
2012/12/14,Silver Bay Realty Trust ,SBY,Credit Suisse/ BofA Merrill Lynch / J.P. Morgan,$18.50 ,$18.70 ,$18.24 ,-1.41%,$0.20 ,($0.26),2,Missed
2012/12/19,CIS Acquisition Ltd. ,CISAU,Chardan Capital Markets,$10.00 ,$10.01 ,$10.03 ,0.30%,$0.01 ,$0.03 ,1,
2012/12/19,Sprott Physical Platinum and Palladium Trust  ,SPPP,Morgan Stanley/ RBC Capital Markets,$10.00 ,$9.48 ,$9.90 ,-1.00%,($0.52),($0.10),1,
2011/1/13,American Assets Trust ,AAT,BofA Merrill Lynch/ Wells Fargo Securities/ Morgan Stanley,$20.50 ,$21.53 ,$21.25 ,3.66%,$1.03 ,$0.75 ,1,
2011/1/26,Demand Media ,DMD,"Goldman, Sachs/ Morgan Stanley",$17.00 ,$23.50 ,$22.68 ,33.41%,$6.50 ,$5.68 ,3,
2011/1/26,Nielsen ,NSLN,J.P. Morgan/Morgan Stanley,$23.00 ,$24.75 ,$25.01 ,8.74%,$1.75 ,$2.01 ,2,
2011/1/28,BankUnited  ,BKU,"Morgan Stanley/ BofA Merrill Lynch/ Deutsche Bank Securities/ Goldman, Sachs",$27.00 ,$29.60 ,$28.40 ,5.19%,$2.60 ,$1.40 ,3,
2011/1/28,BCD Semiconductor Manufacturing ,BCDS,Jefferies/ Stifel Nicolaus Weisel,$10.50 ,$10.52 ,$10.50 ,0.00%,$0.02 ,$0.00 ,3,Missed
2011/1/28,InterXion Holding N.V.  ,INXN,BofA Merrill Lynch/ Citi/ Barclays Capital,$13.00 ,$14.50 ,$13.80 ,6.15%,$1.50 ,$0.80 ,3,
2011/1/28,Adecoagro S.A.,AGRO,Credit Suisse/ Morgan Stanley/ Itau BBA / Deutsche Bank Securities,$11.00 ,$10.75 ,$12.00 ,9.09%,($0.25),$1.00 ,1,
2011/2/2,Epocrates ,EPOC,J.P.Morgan/ Piper Jaffray,$16.00 ,$20.00 ,$21.96 ,37.25%,$4.00 ,$5.96 ,3,
2011/2/2,NeoPhotonics ,NPTN,BofA Merrill Lynch/ Deutsche Bank Securities,$11.00 ,$14.00 ,$13.25 ,20.45%,$3.00 ,$2.25 ,3,
2011/2/3,Pacira Pharmaceuticals ,PCRX,Barclays Capital/ Piper Jaffray,$7.00 ,$7.00 ,$7.02 ,0.29%,$0.00 ,$0.02 ,1,
2011/2/3,Tornier B.V. ,TRNX,BofA Merrill Lynch/J.P. Morgan,$19.00 ,$19.00 ,$18.05 ,-5.00%,$0.00 ,($0.95),3,Missed
2011/2/3,Trunkbow International Holdings ,TBOW,Roth Capital Partners,$5.00 ,$4.65 ,$4.74 ,-5.20%,($0.35),($0.26),1,
2011/2/4,Endocyte ,ECYT,RBC Capital Markets/ Leerink Swann,$6.00 ,$6.40 ,$7.73 ,28.83%,$0.40 ,$1.73 ,1,
2011/2/4,BG Medicine ,BGMD,Lazard Capital Markets,$7.00 ,$7.38 ,$8.05 ,15.00%,$0.38 ,$1.05 ,1,
2011/2/8,China Century Dragon Media ,CDM,WestPark Capital/I-Bankers Securities,$5.25 ,$5.25 ,$5.30 ,0.95%,$0.00 ,$0.05 ,1,
2011/2/8,Imperial Holdings ,IFT,FBR Capital Markets,$10.75 ,$10.75 ,$10.81 ,0.56%,$0.00 ,$0.06 ,1,
2011/2/9,Gevo ,GEVO,UBS Investment Bank/ Piper Jaffray/ Citi,$15.00 ,$15.60 ,$16.44 ,9.60%,$0.60 ,$1.44 ,2,
2011/2/9,Summit Hotel Properties ,INN,Deutsche Bank Securities/ Baird/ RBC Capital Markets,$9.75 ,$9.90 ,$9.69 ,-0.62%,$0.15 ,($0.06),1,
2011/2/10,Fluidigm ,FLDM,Deutsche Bank Securities/ Piper Jaffray,$13.50 ,$13.50 ,$14.02 ,3.85%,$0.00 ,$0.52 ,1,
2011/2/11,AcelRx Pharmaceuticals ,ACRX,Piper Jaffray,$5.00 ,$5.00 ,$4.55 ,-9.00%,$0.00 ,($0.45),1,
2011/2/11,Kinder Morgan,KMI,"Goldman, Sachs/ Barclays Capital",$30.00 ,$31.70 ,$31.05 ,3.50%,$1.70 ,$1.05 ,2,
2011/2/11,Kips Bay Medical ,KIPS,"Rodman & Renshaw, LLC/ Newbridge Securities Corporation",$8.00 ,$8.00 ,$7.93 ,-0.88%,$0.00 ,($0.07),1,
2011/2/15,Zuoan Fashion Limited ,ZA,Cowen ,$7.00 ,$7.00 ,$7.04 ,0.57%,$0.00 ,$0.04 ,1,
2011/2/16,RLJ Acquisition ,RLJAU,Lazard Capital Markets,$10.00 ,$10.00 ,$10.02 ,0.20%,$0.00 ,$0.02 ,1,
2011/2/22,China VantagePoint Acquisition,CHVF,EarlyBirdCapital,$6.00 ,$5.99 ,$5.99 ,-0.17%,($0.01),($0.01),1,
2011/2/25,Solar Senior Capital Ltd. ,SUNS,Citi/ Wells Fargo Securities/ Deutsche Bank Securitie/ SunTrust Robinson Humphrey,$20.00 ,$19.70 ,$19.60 ,-2.00%,($0.30),($0.40),1,
2011/3/10,HCA Holdings  ,HCA,"BofA Merrill Lynch/ Citi/ J.P. Morgan/ Barclays Capital/ Credit Suisse/ Deutsche Bank Securities/ Goldman, Sachs/ Morgan Stanley/ Wells Fargo Securities",$30.00 ,$31.20 ,$31.02 ,3.40%,$1.20 ,$1.02 ,2,
2011/3/11,MagnaChip Semiconductor ,MX,Barclays Capital/ Deutsche Bank Securities,$14.00 ,$14.00 ,$14.01 ,0.07%,$0.00 ,$0.01 ,1,
2011/3/17,Cornerstone OnDemand ,CSOD,"Goldman, Sachs/ Barclays Capital",$13.00 ,$18.00 ,$19.07 ,46.69%,$5.00 ,$6.07 ,2,
2011/3/21,Lone Oak Acquisition ,LOKAF,EarlyBirdCapita,$8.00 ,$8.03 ,$7.98 ,-0.25%,$0.03 ,($0.02),1,
2011/3/25,ServiceSource International ,SREV,Morgan Stanley/ Deutsche Bank Securities,$10.00 ,$13.65 ,$12.18 ,21.80%,$3.65 ,$2.18 ,3,
2011/3/25,Prime Acquisition ,PACQU,Chardan Capital Markets,$10.00 ,$10.00 ,$10.00 ,0.00%,$0.00 ,$0.00 ,1,
2011/3/30,Apollo Global Management ,APO,"Goldman, Sachs/ J.P. Morgan/ BofA Merrill Lynch/ Citi/ Credit Suisse/ Deutsche Bank Securities/ UBS Investment Bank",$19.00 ,$18.70 ,$18.20 ,-4.21%,($0.30),($0.80),1,
2011/3/30,Qihoo 360 Technology ,QIHU,UBS Investment Bank/ Citi,$14.50 ,$27.00 ,$34.00 ,134.48%,$12.50 ,$19.50 ,3,
2011/4/1,GNC Holdings ,GNC,"Goldman, Sachs & Co. / J.P. Morgan",$16.00 ,$16.60 ,$16.75 ,4.69%,$0.60 ,$0.75 ,2,
2011/4/1,Preferred Apartment Communities ,APTS,Wunderlich Securities,$10.00 ,$10.00 ,$9.85 ,-1.50%,$0.00 ,($0.15),1,
2011/4/4,Tranzyme   ,TZYM,Citi,$4.00 ,$4.00 ,$4.00 ,0.00%,$0.00 ,$0.00 ,1,
2011/4/7,SandRidge Mississippian Trust I  ,SDT, Raymond James/ Morgan Stanley ,$21.00 ,$21.75 ,$24.21 ,15.29%,$0.75 ,$3.21 ,2,
2011/4/8,"CVR Partners, LP ",UAN,"Morgan Stanley/ Barclays Capital/ Goldman, Sachs & Co.",$16.00 ,$18.00 ,$17.55 ,9.69%,$2.00 ,$1.55 ,3,
2011/4/8,Golar LNG Partners LP ,GMLP,Citi/ BofA Merrill Lynch/ Morgan Stanley,$22.50 ,$24.50 ,$24.85 ,10.44%,$2.00 ,$2.35 ,1,Missed
2011/4/8,PennantPark Floating Rate Capital Ltd. ,PFLT,Morgan Stanley/ SunTrust Robinson Humphrey/ UBS Investment Bank,$15.00 ,$14.11 ,$13.40 ,-10.67%,($0.89),($1.60),1,
2011/4/13,SCG Financial Acquisition ,SCGQU,Lazard Capital Markets/ Ladenburg Thalmann,$10.00 ,$10.00 ,$10.00 ,0.00%,$0.00 ,$0.00 ,1,
2011/4/14,Arcos Dorados Holdings ,ARCO,BofA Merrill Lynch/ J.P. Morgan/ Morgan Stanley/ Itau BBA/ Citi,$17.00 ,$21.00 ,$21.20 ,24.71%,$4.00 ,$4.20 ,3,
2011/4/14,Box Ships ,TEU,UBS Investment Bank/ Morgan Stanley,$12.00 ,$12.00 ,$11.00 ,-8.33%,$0.00 ,($1.00),1,
2011/4/14,TMS International ,TMS,BofA Merrill Lynch/Credit Suisse/J.P. Morgan,$13.00 ,$12.40 ,$12.58 ,-3.23%,($0.60),($0.42),1,
2011/4/14,Zipcar ,ZIP,Goldman Sachs/J.P. Morgan,$18.00 ,$29.00 ,$28.00 ,55.56%,$11.00 ,$10.00 ,3,
2011/4/15,Ellie Mae ,ELLI,Barclays Capital,$6.00 ,$6.00 ,$6.77 ,12.83%,$0.00 ,$0.77 ,1,
2011/4/15,Sequans Communications S.A. ,SQNS,UBS Investment Bank/ Jefferies,$10.00 ,$9.00 ,$8.25 ,-17.50%,($1.00),($1.75),2,Missed
2011/4/15,STAG Industrial ,STIR,BofA Merrill Lynch/ J.P. Morgan/ UBS Investment Bank,$13.00 ,$12.00 ,$12.50 ,-3.85%,($1.00),($0.50),1,
2011/4/18,Global Cornerstone Holdings  ,GCRSF,Citi/ Deutsche Bank Securities,$10.00 ,$10.00 ,$9.95 ,-0.50%,$0.00 ,($0.05),1,
2011/4/18,Air Lease ,AL, J.P. Morgan/ Credit Suisse/ Barclays Capital/ FBR Capital Markets/ RBC Capital Markets/ Wells Fargo Securities ,$26.50 ,$27.25 ,$27.95 ,5.47%,$0.75 ,$1.45 ,1,
2011/4/20,Sagent Pharmaceuticals ,SGNT,Morgan Stanley/ BofA Merrill Lynch/ Jefferies & Company,$16.00 ,$18.25 ,$19.90 ,24.38%,$2.25 ,$3.90 ,1,
2011/4/20,Tesoro Logistics LP ,TLLP,Citi/ Wells Fargo Securities/ BofA Merrill Lynch/ Credit Suisse,$21.00 ,$23.25 ,$23.50 ,11.90%,$2.25 ,$2.50 ,1,
2011/4/21,21Vianet Group  ,VNET,Morgan Stanley/ Barclays Capital/ J.P. Morgan Securities,$15.00 ,$20.26 ,$18.80 ,25.33%,$5.26 ,$3.80 ,3,
2011/4/21,Responsys ,MKTG,Morgan Stanley/ Credit Suisse,$12.00 ,$16.00 ,$15.40 ,28.33%,$4.00 ,$3.40 ,2,
2011/5/4,Boingo Wireless ,WIFI,Credit Suisse/ Deutsche Bank Securities,$13.50 ,$12.50 ,$12.10 ,-10.37%,($1.00),($1.40),3,Missed
2011/5/4,Renren ,RENN,Morgan Stanley/ Deutsche Bank Securities/ Credit Suisse,$14.00 ,$19.50 ,$18.01 ,28.64%,$5.50 ,$4.01 ,3,
2011/5/4,RPX Corporation ,RPXC,"Goldman, Sachs/ Barclays Capital",$19.00 ,$24.10 ,$23.88 ,25.68%,$5.10 ,$4.88 ,3,
2011/5/5,NetQin Mobile ,NQ,Piper Jaffray,$11.50 ,$11.50 ,$9.30 ,-19.13%,$0.00 ,($2.20),2,Missed
2011/5/5,SMG Indium Resources ,SGMEU,Sunrise Securities/ Rodman & Renshaw,$5.00 ,$5.05 ,$5.00 ,0.00%,$0.05 ,$0.00 ,1,
2011/5/5,Thermon Group Holdings ,THR,Barclays Capital/ Jefferies,$12.00 ,$12.05 ,$12.28 ,2.33%,$0.05 ,$0.28 ,1,
2011/5/5,VOC Energy Trust ,VOC,Raymond James/ Morgan Stanley,$21.00 ,$22.26 ,$21.00 ,0.00%,$1.26 ,$0.00 ,2,
2011/5/10,Universal Business Payment Solutions Acquisition  ,UBPSU,EarlyBirdCapital/ Rodman & Renshaw,$6.00 ,$6.00 ,$6.00 ,0.00%,$0.00 ,$0.00 ,1,
2011/5/11,FriendFinder Network ,FFN,Imperial Capital/ Ladenburg Thalmann & Co. Inc.,$10.00 ,$10.00 ,$7.85 ,-21.50%,$0.00 ,($2.15),1,
2011/5/11,Jiayuan.com International ,DATE,BofA Merrill Lynch/ Citi,$11.00 ,$11.00 ,$10.52 ,-4.36%,$0.00 ,($0.48),2,Missed
2011/5/11,Kosmos Energy ,KOS,Credit Suisse/ Barclays Capital / Citi/,$18.00 ,$19.50 ,$18.24 ,1.33%,$1.50 ,$0.24 ,2,
2011/5/11,RLJ Lodging Trust ,RLJ,BofA Merrill Lynch/ Barclays Capital/ Wells Fargo Securities,$18.00 ,$17.25 ,$17.68 ,-1.78%,($0.75),($0.32),1,
2011/5/12,China Zenix Auto International  ,ZX,Morgan Stanley,$6.00 ,$6.00 ,$5.85 ,-2.50%,$0.00 ,($0.15),1,
2011/5/12,NGL Energy Partners LP  ,NGL,Wells Fargo Securities/ RBC Capital Markets/ SunTrust Robinson Humphrey/ BMO Capital Markets,$21.00 ,$21.00 ,$20.98 ,-0.10%,$0.00 ,($0.02),1,
2011/5/12,Phoenix New Media  ,FENG,Morgan Stanley/ Deutsche Bank Securities/ Macquarie Capital,$11.00 ,$11.10 ,$14.75 ,34.09%,$0.10 ,$3.75 ,1,
2011/5/13,Global Eagle Acquisition  ,REAGLU,Citi,$10.00 ,$10.00 ,$10.20 ,2.00%,$0.00 ,$0.20 ,1,
2011/5/19,LinkedIn ,LNKD,Morgan Stanley/ BofA Merrill Lynch /J..P. Morgan Securities,$45.00 ,$83.00 ,$94.25 ,109.44%,$38.00 ,$49.25 ,3,
2011/5/24,Yandex N.V. ,YNDX,"Morgan Stanley/ Deutsche Bank Securities/ Goldman, Sachs",$25.00 ,$35.00 ,$38.84 ,55.36%,$10.00 ,$13.84 ,3,
2011/5/24,Active Network (The) ,ACTV,BofA Merrill Lynch/ Citi,$15.00 ,$15.00 ,$15.90 ,6.00%,$0.00 ,$0.90 ,2,
2011/5/26,"Freescale Semiconductor Holdings I, Ltd ",FSL,Citi/ Deutsche Bank Securities/ Barclays Capital/ Credit Suisse/ JPMorgan,$18.00 ,$19.00 ,$18.33 ,1.83%,$1.00 ,$0.33 ,1,
2011/5/26,Lone Pine Resources ,LPR,J.P. Morgan/ Credit Suisse/ TD Securities,$13.00 ,$12.45 ,$11.55 ,-11.15%,($0.55),($1.45),1,
2011/5/26,Spirit Airlines ,SAVE,Citi/ Morgan Stanley,$12.00 ,$11.35 ,$12.11 ,0.92%,($0.65),$0.11 ,1,
2011/5/26,Solazyme ,SZYM,"Morgan Stanley/ Goldman, Sachs",$18.00 ,$19.60 ,$20.71 ,15.06%,$1.60 ,$2.71 ,2,
2011/5/31,China Growth Equity Investment ,CGEIU,Deutsche Bank Securities,$10.00 ,$10.02 ,$10.03 ,0.30%,$0.02 ,$0.03 ,1,
2011/6/9,Fusion-io ,FIO,"Goldman, Sachs/ Morgan Stanley/ J.P. Morgan/ Credit Suisse",$19.00 ,$25.00 ,$22.50 ,18.42%,$6.00 ,$3.50 ,1,
